image,candidate_image,matched,score,keyword,matched_text,text_count
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00244_2260185c05bd.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00244_2260185c05bd.webp,True,74.4,softcare,tcare,16
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00245_e8ddb5ad2307.webp,,False,41.07,softcare,Veasnft,13
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00246_07efb3c896d1.webp,,False,42.47,softcare,ADWOAENTERPRISE,4
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00246_64b09a1cc469.webp,,False,45.78,softcare,SPAUTYSOA,11
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00247_0ef943e43cf6.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00247_0ef943e43cf6.webp,True,85.83,softcare,SOF,14
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00248_32bb750c0236.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00248_32bb750c0236.webp,True,63.83,softcare,SAMVON MOTHER CARE,8
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00249_ca540b5697bc.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00249_ca540b5697bc.webp,True,65.16,softcare,Kleesoft,13
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00250_64aec6d1a998.webp,,False,44.03,softcare,DIANA VENTURES,9
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00251_630642d5a3c2.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00251_630642d5a3c2.webp,True,65.02,softcare,Kleesoft,24
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00252_a31f2736309c.webp,,False,42.29,softcare,MEGYIFOTEASI,4
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00253_dad536b56026.webp,,False,49.6,softcare,SUGAR,9
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00254_76c004028e07.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00254_76c004028e07.webp,True,65.2,softcare,Tan,16
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00255_1d4e7825d4ba.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00255_1d4e7825d4ba.webp,True,66.0,softcare,Kleesoft,26
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00256_2c5264f9cd65.webp,,False,30.26,softcare,NYAMENEHENE,5
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00257_96f118e8c3d0.webp,,False,53.85,softcare,Seftave,28
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00258_6a5a15912c57.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00258_6a5a15912c57.webp,True,68.85,softcare,Softcare,21
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00259_f4d1ef3adb93.webp,,False,48.69,softcare,COMFY,26
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00260_8808de167e19.webp,,False,57.68,softcare,STRONG SOAP FORE,12
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00261_141f3d06134f.webp,,False,37.96,softcare,GOD'STIMEJSTHEBEST,4
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00262_0a90607cdad4.webp,,False,49.18,softcare,GLORIOUSVENTURES,6
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00263_60635499be67.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00263_60635499be67.webp,True,64.5,softcare,SOFT&SMOOTH,27
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00264_9812b6e657b5.webp,,False,42.13,softcare,JETERGEI,15
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00265_1f634b2b0441.webp,,False,44.55,softcare,THINKAHEAD SUPERMARKET,7
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00266_98e7546aeeca.webp,,False,35.97,softcare,Detergent Powder,10
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00267_ee1a1c61c735.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00267_ee1a1c61c735.webp,True,69.43,softcare,leesoft,17
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00268_91f4a868c338.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00268_91f4a868c338.webp,True,63.01,softcare,Xleesoft,14
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00268_d90e02355241.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00268_d90e02355241.webp,True,99.06,softcare,ar,23
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00269_a27a4e3a0810.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00269_a27a4e3a0810.webp,True,60.66,softcare,tcaoe,16
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00270_330c5213ca21.webp,,False,53.25,softcare,PHEMIUMISOFT,6
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00270_7b11f4ae0cfe.webp,,False,46.93,softcare,Kleesot,7
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00271_c41991913845.webp,,False,31.65,softcare,AKWELEY-SHOP,6
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00272_e632d0565fa3.webp,,False,22.17,softcare,SUB0023585,4
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00273_120378fc393f.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00273_120378fc393f.webp,True,63.37,softcare,HERE,9
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00273_769c44b44891.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00273_769c44b44891.webp,True,65.33,softcare,SOFT&SMOOTH,6
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00274_5f90701feda6.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00274_5f90701feda6.webp,True,76.78,softcare,esoft,13
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00274_d24138d8d59f.webp,,False,42.07,softcare,GOD IS ABLE,4
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00275_16aa0937f275.webp,,False,52.96,softcare,VOLTIC,35
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00275_2b6d7be655cc.webp,,False,51.63,softcare,AS,16
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00275_6cc4519682c8.webp,,False,44.82,softcare,RINCYNEEDSMART,5
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00276_6cf6c6243c8c.webp,,False,52.83,softcare,FAVOUREDSOULENTERPRISE,6
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00276_a7857cb8c5d1.webp,,False,55.14,softcare,sodent,7
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00277_c5ef90ccd1a8.webp,,False,49.23,softcare,FOREIGN&LOCALGOODS,4
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00278_832d64604e1d.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00278_832d64604e1d.webp,True,64.25,softcare,cane,6
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00278_a682293ac023.webp,,False,35.17,softcare,OBAAPA GIFTY,7
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00279_5d7603dda1f9.webp,,False,47.53,softcare,Colate,7
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00280_102e7be12de5.webp,,False,44.4,softcare,EVENINTHE GRAVEHE'SLORD,4
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00281_d9ecfd970bc9.webp,,False,49.53,softcare,NEW,33
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00282_7d110d267e3d.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00282_7d110d267e3d.webp,True,74.52,softcare,Saftcare,19
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00283_ee4ba7f53ac8.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00283_ee4ba7f53ac8.webp,True,73.96,softcare,eesoft,23
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00284_07f294f3d367.webp,,False,42.42,softcare,TIWALETENTERPRISEANNEX,4
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00284_814cfeeea8b7.webp,,False,49.86,softcare,CGARIEO,8
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00285_27ad0aaea148.webp,,False,30.77,softcare,Lavita,6
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00286_7a49b3264301.webp,,False,49.44,softcare,CRYSTALVENTURES,12
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00287_1d7e65728b17.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00287_1d7e65728b17.webp,True,63.26,softcare,lgare,15
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00287_43b0115e3701.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00287_43b0115e3701.webp,True,62.6,softcare,Kleesoft,13
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00287_f58876473f2d.webp,,False,44.16,softcare,epsoden,7
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00288_4998d0996051.webp,,False,41.22,softcare,Kleeso,11
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00289_b8cb40943833.webp,,False,40.37,softcare,RUTH ENT.,4
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00290_46d01e88c539.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00290_46d01e88c539.webp,True,96.23,softcare,E,15
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00291_2154e7045383.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00291_2154e7045383.webp,True,70.47,softcare,leesoft,29
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00292_025b9005f2f4.webp,,False,38.62,softcare,SEVENTH DESIGN AND TRA...,5
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00293_67200261c115.webp,,False,43.96,softcare,RO,21
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00293_9cce3a20a60a.webp,,False,23.99,softcare,ABAKING ENTDOWN,4
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00294_696ca015bbdd.webp,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00294_696ca015bbdd.webp,True,71.84,softcare,eesoft,17
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00295_7cbf3e006fff.webp,,False,49.68,softcare,MEDICATEDSOAP,25
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00296_22bb736456ec.webp,,False,39.77,softcare,OGINASCO,14
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00297_61f7ebf7aaed.webp,,False,44.64,softcare,THERESA SHOP,9
/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00298_8ed0a0a06f10.webp,,False,56.27,softcare,NECTAR,9
