row_number,url,status,path,error
198,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/1be9e65051af0be71f208307826c5980.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00198_add9cfd19e93.webp,
199,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/6be96065d2feb82199d20100b34e4b85.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00199_49225a1ebe58.webp,
200,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ab4b0fac8b82ba6d3dccfd6c43a6b4ad.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00200_440755eed232.webp,
201,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/08b81c8af09fa3606a18f05abb3c54f7.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00201_92e27eb15324.webp,
202,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/d02690b4ab8b96c42008a8b74ca5b1db.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00202_7ee9232a66ff.webp,
203,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/0236bed9564099d178da75b3a0a68f7b.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00203_09d6f4de8dac.webp,
204,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/18627fd39cbdea16b6c23ddb726210d5.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00204_b7a696dac5b9.webp,
205,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/36fa50428b6bbd59917fa42b8a033aa7.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00205_e3f81cbf614e.webp,
206,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/851f5de510155caa13c083d5f4b9ea15.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00206_5fd562d95144.webp,
207,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/468635390b23f83a93e22f36634163ab.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00207_af28fcc9f7bf.webp,
208,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/8c6906d75477246f83cd34ebe93b741e.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00208_0d481723b758.webp,
208,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/d5edc7842170824ec14fa937cab49bb5.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00208_ffe29408f600.webp,
209,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2166ab828b605a608e16561571d74e9d.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00209_af405c2e11c0.webp,
210,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a585c38f424645483052406261a5fca7.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00210_fb126bff94c0.webp,
211,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/9100ec36e3dcb261a2b235efed98251c.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00211_07e4e67ca3c3.webp,
212,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/51e2882b0f2b4d174de833ac84e6b0d4.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00212_c2d07d03c457.webp,
212,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/924720807a829796bb73b7f2625fc06b.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00212_a8617485414b.webp,
213,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/172a4e00bdbd98a2a3a8558589cfb223.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00213_60b6468e8e64.webp,
213,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/8c8eb824b006e421833b32656a1e1a20.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00213_adad78806623.webp,
214,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a55e4a38075455c39d7f5440248b4d92.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00214_b53bafcace10.webp,
215,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/3000fb133f6ea75dc2531ad0daf4ef13.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00215_6584b8054f1e.webp,
216,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/1d3cfbe5f9e35312de81572e548a19c3.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00216_3ed74d4fd23d.webp,
217,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/0564b268dd3d0b246604b413ad3b3fe4.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00217_e6f5c7e2cfca.webp,
218,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/04c60bc946b950a9c295a9e5fd7ee97b.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00218_79368c0fdf18.webp,
218,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/eb234887efd5296993701bae6fceb64c.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00218_d2903d28f376.webp,
219,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/89d63e4cb3887e32be85f52d435178fa.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00219_03a68c93be72.webp,
220,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a9388e0b7c681eecc0b95d301bb1a7cb.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00220_f226d03e3973.webp,
221,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/bc423fb01672a394e9b1c14634dd880e.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00221_9c8455715539.webp,
222,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2e8a64e318b083c7593cb1d57f0bbc82.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00222_154d174c9b79.webp,
223,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/77d6768e25e27292c9c25b14d66aa16d.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00223_00397dbdec93.webp,
224,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/27b10947bb79b8f19c89484d9e7f97b7.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00224_b760b87de097.webp,
224,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2d8bc56375eeaf51bdb45e4729e6a47a.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00224_00312dae4624.webp,
225,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/7b92d2d0ba368ec6557f129a8faa9557.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00225_cd926a76c6dd.webp,
226,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/007f12f570170c0953113be6ad8acb86.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00226_0f33ce2c49bb.webp,
226,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/274e5c8055756940ec56ee96ef298835.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00226_a0efdc39cedb.webp,
227,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2d54453333e24f9f509a57fd3e334882.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00227_26927c3bf5de.webp,
227,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/62fb0945a10cfa93efa2acd915639c5c.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00227_215866717674.webp,
228,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/8042159c221cbe7a63f10a19b2f6fbfc.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00228_1c45fd6b2660.webp,
229,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/00f9509850c132fe34db50a29eb3a2fe.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00229_9c055e13e3fb.webp,
229,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2c15a18fda67327a6d466cb9df51b6ae.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00229_d14a181987b5.webp,
229,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/d48a3525b5a26caf54aac70bf098ca60.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00229_df24461c3ad2.webp,
230,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/09ebe0040b1a28b7a3047b17ff25fb3b.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00230_231d2139b2de.webp,
231,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/0813cb33acbced67b0bed74c98a3b9de.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00231_a9a9275d742d.webp,
232,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/41adac7508157344319727749e7efb41.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00232_bbcb5f1b8c67.webp,
233,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2a568d58d87a110d594e97af6ebe4367.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00233_721dbdd0f518.webp,
234,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/fc9bbe50570c086d4601ad8e7e70f90a.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00234_4d5bac052c64.webp,
235,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/6fe8225db9e112c2dd2670bd221cf775.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00235_266816210832.webp,
236,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/9ca628380aba19eb45372f92cd1ef7a1.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00236_3fc63fc0534d.webp,
237,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/05bcc870cc60c881bc929438a808049c.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00237_6a9a22758152.webp,
238,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/765769634704b1f0bef2e5ee8e72e1c5.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00238_457b2a59010c.webp,
239,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/3376aaf6b5f442328f6662fcfe631931.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00239_4e6f4f84f6df.webp,
240,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/8571cbd7651768d9cd0d43f119a55f3c.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00240_5b27a57817c3.webp,
241,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5a788ebede452a470c5818ac7302e7fd.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00241_022239a3b3a1.webp,
242,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/3f4c684df2428d3cee4c7737f4047fd7.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00242_7a4a3250954d.webp,
243,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/4a2ba076821a2fc331f4e0392eb79994.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00243_fd19fcd436d4.webp,
244,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/b42fe12865f5ceee0c6f1c5cef65596e.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00244_2260185c05bd.webp,
245,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/916e778ca0327fe1559a9b7280603e36.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00245_e8ddb5ad2307.webp,
246,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/301fe8dfe4eb80f00f83115749fee6c5.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00246_07efb3c896d1.webp,
246,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/335f3f70fd1c7088ade9b367e3dd6bef.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00246_64b09a1cc469.webp,
247,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/4120a23fe4c4bcbcd8aae9df10bafc9e.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00247_0ef943e43cf6.webp,
248,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/fea88c05989d1cd5bcda9efdf2944fd3.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00248_32bb750c0236.webp,
249,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5bffd805166e2b82df0c296d2b0dc4ec.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00249_ca540b5697bc.webp,
250,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ef8b959ad2b6c090409d55026f5b6fa1.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00250_64aec6d1a998.webp,
251,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/7cf144431c77b71f7af498d07ce5a97b.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00251_630642d5a3c2.webp,
252,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/85d2f04d17948b3eb709b12d39dde5de.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00252_a31f2736309c.webp,
253,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5f5b042fb4b743b1f4133ddcd6a38f65.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00253_dad536b56026.webp,
254,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/7c61ca32cee561a3c9cd2942528922ca.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00254_76c004028e07.webp,
255,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2643debaf262087f01684f8765f32100.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00255_1d4e7825d4ba.webp,
256,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a63526fef8a7e918f7f53fb0859bb47c.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00256_2c5264f9cd65.webp,
257,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/1bcd7f990446b525d4ab15a0c34e0b46.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00257_96f118e8c3d0.webp,
258,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/6f1c1cfbf8ee137d30f9ddc764ccaa62.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00258_6a5a15912c57.webp,
259,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ed64a0bc1ba5d24a0c3bf26a18da1b6f.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00259_f4d1ef3adb93.webp,
260,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ad66d3a91d9085024f00f582e09dbc77.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00260_8808de167e19.webp,
261,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/f70394b386785744e5a7adea10533f82.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00261_141f3d06134f.webp,
262,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a40741ec02a9bef8914478267ce78003.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00262_0a90607cdad4.webp,
263,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/1ca84cc2098b91fe0663d4e04f334619.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00263_60635499be67.webp,
264,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5cfeefbc1a1f91640a8373a21f31e76b.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00264_9812b6e657b5.webp,
265,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/0a2f635c4b23ad6cc4b9cfe6542f3deb.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00265_1f634b2b0441.webp,
266,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/91a408a501e718e856049c705e39df8c.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00266_98e7546aeeca.webp,
267,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/9be20313eee995821de0b29c1d8ff668.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00267_ee1a1c61c735.webp,
268,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/678b051721c3ad5a67f3c5ef86d22d00.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00268_91f4a868c338.webp,
268,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a80adb53826a1a7699b67cf08e165878.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00268_d90e02355241.webp,
269,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ce84424d28dc070a818c5afab80cf52f.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00269_a27a4e3a0810.webp,
270,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/11752e19341bd98f3ccbb51acbdb6ed9.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00270_7b11f4ae0cfe.webp,
270,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/b319000c32619303eaa52e6b0746ffe8.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00270_330c5213ca21.webp,
271,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5dd4a98046a8087508ca6f150c530a0d.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00271_c41991913845.webp,
272,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/0c05dbcc0a1ba82d64c93e443f848ab2.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00272_e632d0565fa3.webp,
273,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/55474487b04619a6cd8ca909d21aa273.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00273_769c44b44891.webp,
273,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/f02154edf635a39fc2915fd781b5f7a7.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00273_120378fc393f.webp,
274,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5862885c735be32a50dfcec1d776a627.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00274_5f90701feda6.webp,
274,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/c0dc0ad500ec213dd0050ee55afa06af.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00274_d24138d8d59f.webp,
275,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/4c6b384aa44276cdc5fa58d39f3db5a6.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00275_6cc4519682c8.webp,
275,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/d7e34c78e1abac8e10b79f9b56f82a20.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00275_2b6d7be655cc.webp,
275,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/fee5390b072c739369d9eb50dd6d7b23.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00275_16aa0937f275.webp,
276,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/13879412aa6823f5edd63ed2fc3bd0bd.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00276_a7857cb8c5d1.webp,
276,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/68cb128935fd670f9b9cd28688b53cb8.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00276_6cf6c6243c8c.webp,
277,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5866896633bbda13886f94137bea972b.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00277_c5ef90ccd1a8.webp,
278,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/36efdcbb20b0f7c17340364cfe9c1fa7.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00278_a682293ac023.webp,
278,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/e048b20ac0eadadf4de9a9e7185ab4ca.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00278_832d64604e1d.webp,
279,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/4ef244cd8bc9574f6ec0df074f9bb337.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00279_5d7603dda1f9.webp,
280,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/01a22a2f25231eb438abac4abd36cf0d.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00280_102e7be12de5.webp,
281,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/6b983bd3759a184b309ebc8464cada07.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00281_d9ecfd970bc9.webp,
282,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/c0ca12e0f0b10e6708a98a960b4f95f5.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00282_7d110d267e3d.webp,
283,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/62454473ac27cfb52f65562231dd3c03.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00283_ee4ba7f53ac8.webp,
284,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/11481a60cd4073545d878b3de73f6687.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00284_814cfeeea8b7.webp,
284,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/d47684d006eeb86bf91c2b464a2d7780.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00284_07f294f3d367.webp,
285,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/31726550042278af7e1119f822c0c8d7.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00285_27ad0aaea148.webp,
286,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/3009045c9c3a8a17de34956fcf31705d.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00286_7a49b3264301.webp,
287,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/4a17d215db3e9ae62e5aa09fc9766876.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00287_f58876473f2d.webp,
287,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/814418ef425ae7f1cdf360eda5e63e35.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00287_1d7e65728b17.webp,
287,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ba30520d8be00fb351b2708d21e42fd2.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00287_43b0115e3701.webp,
288,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2de795950d4e2a0fda265f38c156fb3e.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00288_4998d0996051.webp,
289,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/b9b6b4d9f9548a5fa6737614803cd6d3.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00289_b8cb40943833.webp,
290,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ea02e141f873789fdbfbe7b85bd4cf3f.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00290_46d01e88c539.webp,
291,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/6161ee28eef66ffd25bbdab5d610165f.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00291_2154e7045383.webp,
292,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/73057dd8e4ee785cf09ccb15f408f5c3.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00292_025b9005f2f4.webp,
293,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/22bbeb742ee8e5f55e62f6999d1f8371.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00293_67200261c115.webp,
293,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/9fea25ae403690366fce62c80d6c0529.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00293_9cce3a20a60a.webp,
294,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/48994cfdbfda0627891d559af7c7954f.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00294_696ca015bbdd.webp,
